fecha_chart,fecha_debut,titulo,artista,colaboracion,exitos_previos_artista,ranking,es_navidena
2018-01-20,2017-12-30,Never Be The Same,Camila Cabello,0,2,65,0
2018-01-20,2017-09-30,I'll Name The Dogs,Blake Shelton,0,16,66,0
2018-01-20,2017-12-23,Kooda,6ix9ine,0,0,73,0
2018-01-20,2017-11-11,Candy Paint,Post Malone,0,3,67,0
2018-01-20,2017-11-04,You Broke Up With Me,Walker Hayes,0,0,68,0
2018-01-20,2017-12-09,Written In The Sand,Old Dominion,0,6,69,0
2018-01-20,2017-10-28,Heaven,Kane Brown,0,2,70,0
2018-01-20,2017-12-02,Pick It Up,Famous Dex & A$AP Rocky,1,3,71,0
2018-01-20,2018-01-06,Stir Fry,Migos,0,4,72,0
2018-01-20,2017-10-14,Losing Sleep,Chris Young,0,5,63,0
2018-01-27,2018-01-06,River,Eminem & Ed Sheeran,1,15,34,0
2018-01-27,2017-09-23,Sky Walker,Miguel & Travis Scott,1,7,33,0
2018-01-27,2017-08-05,Young Dumb & Broke,Khalid,0,2,32,0
2018-01-27,2017-10-14,Plain Jane,A$AP Ferg & Nicki Minaj,1,14,27,0
2018-01-27,2017-12-30,Never Be The Same,Camila Cabello,0,2,30,0
2018-01-27,2018-01-20,Filthy,Justin Timberlake,0,9,29,0
2018-01-27,2017-07-29,Sorry Not Sorry,Demi Lovato,0,8,28,0
2018-01-27,2017-12-23,Marry Me,Thomas Rhett,0,9,35,0
2018-01-27,2017-09-16,What Lovers Do,Maroon 5 & SZA,1,11,31,0
2018-01-27,2017-09-09,Roll In Peace,Kodak Black & XXXTENTACION,1,5,36,0
2018-01-27,2018-01-27,The Champion,Carrie Underwood & Ludacris,1,13,47,0
2018-01-27,2017-07-29,Bank Account,21 Savage,0,1,38,0
2018-01-27,2017-07-22,Mi Gente,J Balvin & Willy William & Beyonce,1,14,39,0
2018-01-27,2017-11-25,Lemon,N*E*R*D & Rihanna,1,16,40,0
2018-01-27,2017-10-28,Lights Down Low,MAX & gnash,1,6,41,0
2018-01-27,2017-09-30,Let Me Go,Hailee Steinfeld & Alesso & Florida Georgia Line & Watt,1,0,42,0
2018-01-27,2017-11-18,Ric Flair Drip,Offset & Metro Boomin,1,0,43,0
2018-01-27,2017-05-13,Attention,Charlie Puth,0,10,44,0
2018-01-27,2017-05-20,1-800-273-8255,Logic & Alessia Cara & Khalid,1,4,45,0
2018-01-27,2017-08-19,The Weekend,SZA,0,2,46,0
2018-01-27,2017-02-25,Believer,Imagine Dragons,0,10,26,0
2018-01-27,2017-09-16,The Way Life Goes,Lil Uzi Vert & Nicki Minaj,1,19,37,0
2018-01-27,2017-11-11,Wolves,Selena Gomez & Marshmello,1,10,25,0
2018-01-27,2017-12-02,Gummo,6ix9ine,0,0,13,0
2018-01-27,2017-07-08,Feel It Still,Portugal. The Man,0,1,23,0
2018-01-27,2017-04-29,Unforgettable,French Montana & Swae Lee,1,7,48,0
2018-01-27,2017-08-26,Havana,Camila Cabello & Young Thug,1,10,1,0
2018-01-27,2017-03-25,Perfect,Ed Sheeran,0,12,2,0
2018-01-27,2017-10-07,Rockstar,Post Malone & 21 Savage,1,4,3,0
2018-01-27,2018-01-13,Finesse,Bruno Mars & Cardi B,1,10,4,0
2018-01-27,2017-09-23,Bad At Love,Halsey,0,5,5,0
2018-01-27,2017-05-20,Thunder,Imagine Dragons,0,10,6,0
2018-01-27,2017-09-30,No Limit,G-Eazy & A$AP Rocky & Cardi B,1,6,7,0
2018-01-27,2017-08-19,New Rules,Dua Lipa,0,0,8,0
2018-01-27,2017-09-30,Too Good At Goodbyes,Sam Smith,0,6,9,0
2018-01-27,2017-09-09,I Get The Bag,Gucci Mane & Migos,1,8,24,0
2018-01-27,2017-11-18,MotorSport,"Migos, Nicki Minaj & Cardi B",1,1,10,0
2018-01-27,2017-05-06,Love.,Kendrick Lamar & Zacari,1,13,12,0
2018-01-27,2017-11-04,Let You Down,NF,0,0,14,0
2018-01-27,2017-12-23,Him & I,G-Eazy & Halsey,1,11,15,0
2018-01-27,2018-01-06,Bartier Cardi,Cardi B & 21 Savage,1,2,16,0
2018-01-27,2017-11-11,Meant To Be,Bebe Rexha & Florida Georgia Line,1,24,17,0
2018-01-27,2017-12-09,End Game,Taylor Swift & Ed Sheeran & Future,1,7,18,0
2018-01-27,2017-07-22,Bodak Yellow (Money Moves),Cardi B,0,1,19,0
2018-01-27,2017-10-14,I Fall Apart,Post Malone,0,3,20,0
2018-01-27,2017-01-28,Shape Of You,Ed Sheeran,0,12,21,0
2018-01-27,2017-10-28,How Long,Charlie Puth,0,10,22,0
2018-01-27,2017-09-30,Gucci Gang,Lil Pump,0,0,11,0
2018-01-27,2017-11-04,Yours,Russell Dickerson,0,0,49,0
2018-01-27,2017-09-02,Silence,Marshmello & Khalid,1,2,50,0
2018-01-27,2017-09-30,Pills And Automobiles,"Chris Brown & Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",1,13,51,0
2018-01-27,2017-12-09,No Smoke,YoungBoy Never Broke Again,0,0,78,0
2018-01-27,2017-12-16,MIC Drop,BTS & Desiigner,1,6,79,0
2018-01-27,2018-01-27,My My My!,Troye Sivan,0,3,80,0
2018-01-27,2018-01-13,Best Friend,"Sofi Tukker & NERVO, The Knocks & Alisa Ueno",1,0,81,0
2018-01-27,2017-09-30,I'll Name The Dogs,Blake Shelton,0,16,82,0
2018-01-27,2017-12-23,Five More Minutes,Scotty McCreery,0,2,83,0
2018-01-27,2018-01-27,Tequila,Dan + Shay,0,5,84,0
2018-01-27,2017-12-16,Legends,Kelsea Ballerini,0,5,85,0
2018-01-27,2018-01-06,Ice Tray,Quavo & Lil Yachty,1,10,86,0
2018-01-27,2018-01-13,Corazon,Maluma & Nego do Borel,1,2,87,0
2018-01-27,2018-01-13,One Foot,WALK THE MOON,0,3,77,0
2018-01-27,2017-11-18,All On Me,Devin Dawson,0,0,88,0
2018-01-27,2017-12-30,My Dawg,Lil Baby,0,0,90,0
2018-01-27,2018-01-27,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",1,1,91,0
2018-01-27,2018-01-27,IDGAF,Dua Lipa,0,0,92,0
2018-01-27,2017-11-04,Mayores,Becky G & Bad Bunny,1,2,93,0
2018-01-27,2017-05-06,Broken Halos,Chris Stapleton,0,0,94,0
2018-01-27,2017-12-16,Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",1,0,95,0
2018-01-27,2017-09-23,...Ready For It?,Taylor Swift,0,7,96,0
2018-01-27,2018-01-13,Never Enough,Loren Allred,0,0,97,0
2018-01-27,2018-01-27,El Bano,Enrique Iglesias & Bad Bunny,1,8,98,0
2018-01-27,2017-12-09,Beautiful Trauma,P!nk,0,9,99,0
2018-01-27,2018-01-13,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",1,0,89,0
2018-01-27,2017-10-28,Heaven,Kane Brown,0,2,76,0
2018-01-27,2017-12-02,Female,Keith Urban,0,12,100,0
2018-01-27,2017-11-11,Candy Paint,Post Malone,0,3,74,0
2018-01-27,2017-12-02,Betrayed,Lil Xan,0,0,75,0
2018-01-27,2017-10-14,Like I Loved You,Brett Young,0,4,52,0
2018-01-27,2018-01-20,All The Stars,Kendrick Lamar & SZA,1,13,53,0
2018-01-27,2017-10-14,Good Old Days,Macklemore & Kesha,1,3,54,0
2018-01-27,2018-01-20,Nowadays,Lil Skies & Landon Cube,1,0,55,0
2018-01-27,2017-10-14,Round Here Buzz,Eric Church,0,11,56,0
2018-01-27,2017-12-09,Echame La Culpa,Luis Fonsi & Demi Lovato,1,8,57,0
2018-01-27,2017-12-09,Written In The Sand,Old Dominion,0,6,59,0
2018-01-27,2018-01-06,Stir Fry,Migos,0,4,60,0
2018-01-27,2017-10-14,Losing Sleep,Chris Young,0,5,61,0
2018-01-27,2017-11-25,Rubbin Off The Paint,YBN Nahmir,0,0,62,0
2018-01-27,2018-01-13,This Is Me,Keala Settle & The Greatest Showman Ensemble,1,0,58,0
2018-01-27,2018-01-27,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",1,2,64,0
2018-01-27,2017-09-23,Greatest Love Story,LANCO,0,0,65,0
2018-01-27,2017-12-02,Pick It Up,Famous Dex & A$AP Rocky,1,3,66,0
2018-01-27,2017-12-23,Kooda,6ix9ine,0,0,73,0
2018-01-27,2018-01-06,La Modelo,Ozuna & Cardi B,1,3,67,0
2018-01-27,2017-11-04,You Broke Up With Me,Walker Hayes,0,0,68,0
2018-01-27,2018-01-20,Red Roses,Lil Skies & Landon Cube,1,0,69,0
2018-01-27,2018-01-13,Rewrite The Stars,Zac Efron & Zendaya,1,1,70,0
2018-01-27,2018-01-27,Outside Today,YoungBoy Never Broke Again,0,0,71,0
2018-01-27,2017-09-16,Tell Me You Love Me,Demi Lovato,0,8,72,0
2018-01-27,2017-12-16,Codeine Dreaming,Kodak Black & Lil Wayne,1,9,63,0
2018-02-03,2018-01-06,River,Eminem & Ed Sheeran,1,15,34,0
2018-02-03,2018-01-20,Filthy,Justin Timberlake,0,9,33,0
2018-02-03,2017-07-29,Sorry Not Sorry,Demi Lovato,0,8,32,0
2018-02-03,2017-10-14,Plain Jane,A$AP Ferg & Nicki Minaj,1,14,27,0
2018-02-03,2017-12-09,End Game,Taylor Swift & Ed Sheeran & Future,1,7,30,0
2018-02-03,2017-09-23,Sky Walker,Miguel & Travis Scott,1,7,29,0
2018-02-03,2017-02-25,Believer,Imagine Dragons,0,10,28,0
2018-02-03,2017-08-05,Young Dumb & Broke,Khalid,0,2,35,0
2018-02-03,2017-09-09,Roll In Peace,Kodak Black & XXXTENTACION,1,5,31,0
2018-02-03,2017-12-23,Marry Me,Thomas Rhett,0,9,36,0
2018-02-03,2017-07-29,Bank Account,21 Savage,0,1,47,0
2018-02-03,2017-10-28,Lights Down Low,MAX & gnash,1,6,38,0
2018-02-03,2017-11-18,Ric Flair Drip,Offset & Metro Boomin,1,0,39,0
2018-02-03,2017-11-25,Lemon,N*E*R*D & Rihanna,1,16,40,0
2018-02-03,2017-09-16,What Lovers Do,Maroon 5 & SZA,1,11,41,0
2018-02-03,2017-09-16,The Way Life Goes,Lil Uzi Vert & Nicki Minaj,1,19,42,0
2018-02-03,2018-01-27,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",1,2,43,0
2018-02-03,2017-07-22,Mi Gente,J Balvin & Willy William & Beyonce,1,14,44,0
2018-02-03,2017-09-30,Let Me Go,Hailee Steinfeld & Alesso & Florida Georgia Line & Watt,1,0,45,0
2018-02-03,2017-05-20,1-800-273-8255,Logic & Alessia Cara & Khalid,1,4,46,0
2018-02-03,2017-11-11,Wolves,Selena Gomez & Marshmello,1,10,26,0
2018-02-03,2017-12-30,Never Be The Same,Camila Cabello,0,2,37,0
2018-02-03,2017-07-08,Feel It Still,Portugal. The Man,0,1,25,0
2018-02-03,2017-09-30,Too Good At Goodbyes,Sam Smith,0,6,13,0
2018-02-03,2017-07-22,Bodak Yellow (Money Moves),Cardi B,0,1,23,0
2018-02-03,2017-05-13,Attention,Charlie Puth,0,10,48,0
2018-02-03,2018-02-03,God's Plan,Drake,0,19,1,0
2018-02-03,2017-03-25,Perfect,Ed Sheeran,0,12,2,0
2018-02-03,2017-08-26,Havana,Camila Cabello & Young Thug,1,10,3,0
2018-02-03,2017-10-07,Rockstar,Post Malone & 21 Savage,1,4,4,0
2018-02-03,2018-01-13,Finesse,Bruno Mars & Cardi B,1,10,5,0
2018-02-03,2017-09-23,Bad At Love,Halsey,0,5,6,0
2018-02-03,2018-02-03,Diplomatic Immunity,Drake,0,19,7,0
2018-02-03,2017-08-19,New Rules,Dua Lipa,0,0,8,0
2018-02-03,2017-05-20,Thunder,Imagine Dragons,0,10,9,0
2018-02-03,2017-09-09,I Get The Bag,Gucci Mane & Migos,1,8,24,0
2018-02-03,2017-09-30,No Limit,G-Eazy & A$AP Rocky & Cardi B,1,6,10,0
2018-02-03,2017-11-11,Meant To Be,Bebe Rexha & Florida Georgia Line,1,24,12,0
2018-02-03,2017-11-04,Let You Down,NF,0,0,14,0
2018-02-03,2017-05-06,Love.,Kendrick Lamar & Zacari,1,13,15,0
2018-02-03,2017-12-23,Him & I,G-Eazy & Halsey,1,11,16,0
2018-02-03,2017-09-30,Gucci Gang,Lil Pump,0,0,17,0
2018-02-03,2017-12-02,Gummo,6ix9ine,0,0,18,0
2018-02-03,2017-10-14,I Fall Apart,Post Malone,0,3,19,0
2018-02-03,2018-01-06,Bartier Cardi,Cardi B & 21 Savage,1,2,20,0
2018-02-03,2017-10-28,How Long,Charlie Puth,0,10,21,0
2018-02-03,2017-01-28,Shape Of You,Ed Sheeran,0,12,22,0
2018-02-03,2017-11-18,MotorSport,"Migos, Nicki Minaj & Cardi B",1,1,11,0
2018-02-03,2017-11-04,Yours,Russell Dickerson,0,0,49,0
2018-02-03,2017-04-29,Unforgettable,French Montana & Swae Lee,1,7,50,0
2018-02-03,2018-01-27,Outside Today,YoungBoy Never Broke Again,0,0,51,0
2018-02-03,2017-11-11,Candy Paint,Post Malone,0,3,78,0
2018-02-03,2017-09-16,Tell Me You Love Me,Demi Lovato,0,8,79,0
2018-02-03,2017-10-14,Round Here Buzz,Eric Church,0,11,80,0
2018-02-03,2017-11-18,All On Me,Devin Dawson,0,0,81,0
2018-02-03,2018-02-03,No Name,NF,0,0,82,0
2018-02-03,2018-01-27,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",1,1,83,0
2018-02-03,2017-12-16,MIC Drop,BTS & Desiigner,1,6,84,0
2018-02-03,2017-05-06,Broken Halos,Chris Stapleton,0,0,85,0
2018-02-03,2017-12-23,Kooda,6ix9ine,0,0,86,0
2018-02-03,2017-12-16,Legends,Kelsea Ballerini,0,5,87,0
2018-02-03,2018-01-13,Rewrite The Stars,Zac Efron & Zendaya,1,1,77,0
2018-02-03,2017-11-25,Wait,Maroon 5,0,9,88,0
2018-02-03,2018-01-06,Ice Tray,Quavo & Lil Yachty,1,10,90,0
2018-02-03,2017-12-09,Beautiful Trauma,P!nk,0,9,91,0
2018-02-03,2018-01-27,IDGAF,Dua Lipa,0,0,92,0
2018-02-03,2018-01-13,Corazon,Maluma & Nego do Borel,1,2,93,0
2018-02-03,2017-11-04,Mayores,Becky G & Bad Bunny,1,2,94,0
2018-02-03,2018-01-13,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",1,0,95,0
2018-02-03,2018-01-13,Never Enough,Loren Allred,0,0,96,0
2018-02-03,2017-12-30,My Dawg,Lil Baby,0,0,97,0
2018-02-03,2017-09-30,I'll Name The Dogs,Blake Shelton,0,16,98,0
2018-02-03,2018-02-03,Rock,Plies,0,0,99,0
2018-02-03,2018-01-13,Best Friend,"Sofi Tukker & NERVO, The Knocks & Alisa Ueno",1,0,89,0
2018-02-03,2018-01-06,La Modelo,Ozuna & Cardi B,1,3,76,0
2018-02-03,2017-12-02,Female,Keith Urban,0,12,100,0
2018-02-03,2018-01-20,Red Roses,Lil Skies & Landon Cube,1,0,74,0
2018-02-03,2018-01-13,One Foot,WALK THE MOON,0,3,75,0
2018-02-03,2018-01-06,Stir Fry,Migos,0,4,52,0
2018-02-03,2017-09-30,Pills And Automobiles,"Chris Brown & Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",1,13,53,0
2018-02-03,2018-01-20,All The Stars,Kendrick Lamar & SZA,1,13,54,0
2018-02-03,2017-10-14,Good Old Days,Macklemore & Kesha,1,3,55,0
2018-02-03,2018-02-03,Mine,Bazzi,0,0,56,0
2018-02-03,2018-01-20,Nowadays,Lil Skies & Landon Cube,1,0,57,0
2018-02-03,2017-09-23,Greatest Love Story,LANCO,0,0,59,0
2018-02-03,2017-12-09,Written In The Sand,Old Dominion,0,6,60,0
2018-02-03,2017-12-09,No Smoke,YoungBoy Never Broke Again,0,0,61,0
2018-02-03,2017-10-14,Losing Sleep,Chris Young,0,5,62,0
2018-02-03,2017-12-02,Pick It Up,Famous Dex & A$AP Rocky,1,3,58,0
2018-02-03,2017-12-23,Five More Minutes,Scotty McCreery,0,2,64,0
2018-02-03,2018-02-03,Sick Boy,The Chainsmokers,0,9,65,0
2018-02-03,2018-01-13,This Is Me,Keala Settle & The Greatest Showman Ensemble,1,0,66,0
2018-02-03,2017-12-02,Betrayed,Lil Xan,0,0,73,0
2018-02-03,2017-10-28,Heaven,Kane Brown,0,2,67,0
2018-02-03,2017-12-09,Echame La Culpa,Luis Fonsi & Demi Lovato,1,8,68,0
2018-02-03,2017-11-25,Rubbin Off The Paint,YBN Nahmir,0,0,69,0
2018-02-03,2017-11-04,You Broke Up With Me,Walker Hayes,0,0,70,0
2018-02-03,2018-02-03,Supplies,Justin Timberlake,0,9,71,0
2018-02-03,2017-12-16,Codeine Dreaming,Kodak Black & Lil Wayne,1,9,72,0
2018-02-03,2017-10-14,Like I Loved You,Brett Young,0,4,63,0
2018-02-10,2017-10-14,Plain Jane,A$AP Ferg & Nicki Minaj,1,14,34,0
2018-02-10,2017-05-20,1-800-273-8255,Logic & Alessia Cara & Khalid,1,4,33,0
2018-02-10,2017-12-30,Never Be The Same,Camila Cabello,0,2,32,0
2018-02-10,2017-07-08,Feel It Still,Portugal. The Man,0,1,27,0
2018-02-10,2017-11-11,Wolves,Selena Gomez & Marshmello,1,10,30,0
2018-02-10,2017-02-25,Believer,Imagine Dragons,0,10,29,0
2018-02-10,2018-02-10,You Make It Easy,Jason Aldean,0,12,28,0
2018-02-10,2017-08-05,Young Dumb & Broke,Khalid,0,2,35,0
2018-02-10,2017-09-23,Sky Walker,Miguel & Travis Scott,1,7,31,0
2018-02-10,2018-02-10,Narcos,Migos,0,4,36,0
2018-02-10,2017-11-25,Lemon,N*E*R*D & Rihanna,1,16,47,0
2018-02-10,2017-10-28,Lights Down Low,MAX & gnash,1,6,38,0
2018-02-10,2017-12-23,Marry Me,Thomas Rhett,0,9,39,0
2018-02-10,2017-09-09,Roll In Peace,Kodak Black & XXXTENTACION,1,5,40,0
2018-02-10,2018-02-03,Mine,Bazzi,0,0,41,0
2018-02-10,2017-07-29,Sorry Not Sorry,Demi Lovato,0,8,42,0
2018-02-10,2017-12-09,End Game,Taylor Swift & Ed Sheeran & Future,1,7,43,0
2018-02-10,2018-01-06,River,Eminem & Ed Sheeran,1,15,44,0
2018-02-10,2018-01-27,Outside Today,YoungBoy Never Broke Again,0,0,45,0
2018-02-10,2017-11-18,Ric Flair Drip,Offset & Metro Boomin,1,0,46,0
2018-02-10,2017-09-30,Gucci Gang,Lil Pump,0,0,26,0
2018-02-10,2017-09-09,I Get The Bag,Gucci Mane & Migos,1,8,37,0
2018-02-10,2017-07-22,Bodak Yellow (Money Moves),Cardi B,0,1,25,0
2018-02-10,2017-09-30,No Limit,G-Eazy & A$AP Rocky & Cardi B,1,6,13,0
2018-02-10,2018-02-10,The Middle,"Zedd, Maren Morris & Grey",1,0,23,0
2018-02-10,2018-02-10,BBO (Bad Bitches Only),Migos & 21 Savage,1,5,48,0
2018-02-10,2018-02-03,God's Plan,Drake,0,19,1,0
2018-02-10,2017-03-25,Perfect,Ed Sheeran,0,12,2,0
2018-02-10,2018-01-13,Finesse,Bruno Mars & Cardi B,1,10,3,0
2018-02-10,2017-08-26,Havana,Camila Cabello & Young Thug,1,10,4,0
2018-02-10,2017-10-07,Rockstar,Post Malone & 21 Savage,1,4,5,0
2018-02-10,2017-09-23,Bad At Love,Halsey,0,5,6,0
2018-02-10,2017-08-19,New Rules,Dua Lipa,0,0,7,0
2018-02-10,2017-11-18,MotorSport,"Migos, Nicki Minaj & Cardi B",1,1,8,0
2018-02-10,2018-02-10,Say Something,Justin Timberlake & Chris Stapleton,1,9,9,0
2018-02-10,2017-12-02,Gummo,6ix9ine,0,0,24,0
2018-02-10,2017-05-20,Thunder,Imagine Dragons,0,10,10,0
2018-02-10,2018-01-06,Stir Fry,Migos,0,4,12,0
2018-02-10,2017-11-04,Let You Down,NF,0,0,14,0
2018-02-10,2017-05-06,Love.,Kendrick Lamar & Zacari,1,13,15,0
2018-02-10,2017-12-23,Him & I,G-Eazy & Halsey,1,11,16,0
2018-02-10,2017-10-14,I Fall Apart,Post Malone,0,3,17,0
2018-02-10,2018-02-10,Walk It Talk It,Migos & Drake,1,23,18,0
2018-02-10,2018-01-06,Bartier Cardi,Cardi B & 21 Savage,1,2,19,0
2018-02-10,2017-09-30,Too Good At Goodbyes,Sam Smith,0,6,20,0
2018-02-10,2017-10-28,How Long,Charlie Puth,0,10,21,0
2018-02-10,2017-01-28,Shape Of You,Ed Sheeran,0,12,22,0
2018-02-10,2017-11-11,Meant To Be,Bebe Rexha & Florida Georgia Line,1,24,11,0
2018-02-10,2017-09-16,The Way Life Goes,Lil Uzi Vert & Nicki Minaj,1,19,49,0
2018-02-10,2017-09-30,Let Me Go,Hailee Steinfeld & Alesso & Florida Georgia Line & Watt,1,0,50,0
2018-02-10,2018-01-20,Filthy,Justin Timberlake,0,9,51,0
2018-02-10,2017-09-16,Tell Me You Love Me,Demi Lovato,0,8,78,0
2018-02-10,2018-01-06,La Modelo,Ozuna & Cardi B,1,3,79,0
2018-02-10,2018-01-20,Red Roses,Lil Skies & Landon Cube,1,0,80,0
2018-02-10,2018-01-13,Rewrite The Stars,Zac Efron & Zendaya,1,1,81,0
2018-02-10,2017-11-11,Candy Paint,Post Malone,0,3,82,0
2018-02-10,2018-02-10,Higher We Go (Intro),Migos,0,4,83,0
2018-02-10,2017-12-16,Legends,Kelsea Ballerini,0,5,84,0
2018-02-10,2018-02-10,Auto Pilot,Migos,0,4,85,0
2018-02-10,2017-12-16,Codeine Dreaming,Kodak Black & Lil Wayne,1,9,86,0
2018-02-10,2018-02-10,Emoji A Chain,Migos,0,4,87,0
2018-02-10,2017-12-09,No Smoke,YoungBoy Never Broke Again,0,0,77,0
2018-02-10,2017-12-09,Beautiful Trauma,P!nk,0,9,88,0
2018-02-10,2018-02-03,Sick Boy,The Chainsmokers,0,9,90,0
2018-02-10,2017-11-25,Rubbin Off The Paint,YBN Nahmir,0,0,91,0
2018-02-10,2018-02-10,El Farsante,Ozuna & Romeo Santos,1,3,92,0
2018-02-10,2018-01-27,IDGAF,Dua Lipa,0,0,93,0
2018-02-10,2018-02-10,Most People Are Good,Luke Bryan,0,15,94,0
2018-02-10,2017-11-04,Mayores,Becky G & Bad Bunny,1,2,95,0
2018-02-10,2018-02-10,CC,Migos & Gucci Mane,1,8,96,0
2018-02-10,2018-01-13,Best Friend,"Sofi Tukker & NERVO, The Knocks & Alisa Ueno",1,0,97,0
2018-02-10,2017-12-16,MIC Drop,BTS & Desiigner,1,6,98,0
2018-02-10,2018-01-27,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",1,1,99,0
2018-02-10,2017-10-14,Round Here Buzz,Eric Church,0,11,89,0
2018-02-10,2017-11-18,All On Me,Devin Dawson,0,0,76,0
2018-02-10,2018-01-13,Corazon,Maluma & Nego do Borel,1,2,100,0
2018-02-10,2018-01-13,One Foot,WALK THE MOON,0,3,74,0
2018-02-10,2018-02-10,New Freezer,Rich The Kid & Kendrick Lamar,1,11,75,0
2018-02-10,2018-02-10,Notice Me,Migos & Post Malone,1,7,52,0
2018-02-10,2018-02-10,Supastars,Migos,0,4,53,0
2018-02-10,2018-01-20,All The Stars,Kendrick Lamar & SZA,1,13,54,0
2018-02-10,2018-02-03,Diplomatic Immunity,Drake,0,19,55,0
2018-02-10,2017-11-25,Wait,Maroon 5,0,9,56,0
2018-02-10,2017-11-04,Yours,Russell Dickerson,0,0,57,0
2018-02-10,2017-10-14,Good Old Days,Macklemore & Kesha,1,3,59,0
2018-02-10,2017-10-14,Losing Sleep,Chris Young,0,5,60,0
2018-02-10,2017-12-23,Five More Minutes,Scotty McCreery,0,2,61,0
2018-02-10,2017-05-06,Broken Halos,Chris Stapleton,0,0,62,0
2018-02-10,2017-12-09,Written In The Sand,Old Dominion,0,6,58,0
2018-02-10,2018-02-10,White Sand,"Migos & Travis Scott, Ty Dolla $ign & Big Sean",1,4,64,0
2018-02-10,2017-12-02,Betrayed,Lil Xan,0,0,65,0
2018-02-10,2017-12-02,Pick It Up,Famous Dex & A$AP Rocky,1,3,66,0
2018-02-10,2018-02-10,Gang Gang,Migos,0,4,73,0
2018-02-10,2017-10-28,Heaven,Kane Brown,0,2,67,0
2018-02-10,2018-01-20,Nowadays,Lil Skies & Landon Cube,1,0,68,0
2018-02-10,2017-11-04,You Broke Up With Me,Walker Hayes,0,0,69,0
2018-02-10,2017-10-14,Like I Loved You,Brett Young,0,4,70,0
2018-02-10,2018-01-13,This Is Me,Keala Settle & The Greatest Showman Ensemble,1,0,71,0
2018-02-10,2017-12-09,Echame La Culpa,Luis Fonsi & Demi Lovato,1,8,72,0
2018-02-10,2018-01-27,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",1,2,63,0
2018-02-17,2018-01-20,Filthy,Justin Timberlake,0,9,34,0
2018-02-17,2017-10-14,Plain Jane,A$AP Ferg & Nicki Minaj,1,14,33,0
2018-02-17,2017-09-23,Sky Walker,Miguel & Travis Scott,1,7,32,0
2018-02-17,2017-12-30,Never Be The Same,Camila Cabello,0,2,27,0
2018-02-17,2017-10-28,Lights Down Low,MAX & gnash,1,6,30,0
2018-02-17,2018-02-03,Mine,Bazzi,0,0,29,0
2018-02-17,2017-09-30,Too Good At Goodbyes,Sam Smith,0,6,28,0
2018-02-17,2017-08-05,Young Dumb & Broke,Khalid,0,2,35,0
2018-02-17,2018-01-20,All The Stars,Kendrick Lamar & SZA,1,13,31,0
2018-02-17,2017-09-30,Gucci Gang,Lil Pump,0,0,36,0
2018-02-17,2017-09-09,Roll In Peace,Kodak Black & XXXTENTACION,1,5,47,0
2018-02-17,2017-07-29,Sorry Not Sorry,Demi Lovato,0,8,38,0
2018-02-17,2018-01-27,Outside Today,YoungBoy Never Broke Again,0,0,39,0
2018-02-17,2017-05-20,1-800-273-8255,Logic & Alessia Cara & Khalid,1,4,40,0
2018-02-17,2017-09-09,I Get The Bag,Gucci Mane & Migos,1,8,41,0
2018-02-17,2018-01-06,River,Eminem & Ed Sheeran,1,15,42,0
2018-02-17,2017-11-18,Ric Flair Drip,Offset & Metro Boomin,1,0,43,0
2018-02-17,2017-11-25,Lemon,N*E*R*D & Rihanna,1,16,44,0
2018-02-17,2017-12-09,End Game,Taylor Swift & Ed Sheeran & Future,1,7,45,0
2018-02-17,2017-09-30,Let Me Go,Hailee Steinfeld & Alesso & Florida Georgia Line & Watt,1,0,46,0
2018-02-17,2017-07-08,Feel It Still,Portugal. The Man,0,1,26,0
2018-02-17,2017-12-23,Marry Me,Thomas Rhett,0,9,37,0
2018-02-17,2017-11-11,Wolves,Selena Gomez & Marshmello,1,10,25,0
2018-02-17,2017-05-06,Love.,Kendrick Lamar & Zacari,1,13,13,0
2018-02-17,2017-01-28,Shape Of You,Ed Sheeran,0,12,23,0
2018-02-17,2018-02-10,Walk It Talk It,Migos & Drake,1,23,48,0
2018-02-17,2018-02-03,God's Plan,Drake,0,19,1,0
2018-02-17,2017-03-25,Perfect,Ed Sheeran,0,12,2,0
2018-02-17,2018-01-13,Finesse,Bruno Mars & Cardi B,1,10,3,0
2018-02-17,2017-08-26,Havana,Camila Cabello & Young Thug,1,10,4,0
2018-02-17,2017-10-07,Rockstar,Post Malone & 21 Savage,1,4,5,0
2018-02-17,2017-08-19,New Rules,Dua Lipa,0,0,6,0
2018-02-17,2018-02-17,Pray For Me,The Weeknd & Kendrick Lamar,1,25,7,0
2018-02-17,2018-01-06,Stir Fry,Migos,0,4,8,0
